IncidentId,UnitNumber,Factor_Type,Factor
30602508,1,VEHICULAR FACTOR,99
30601011,1,VEHICULAR FACTOR,99
30591119,2,VEHICULAR FACTOR,99
30591119,1,VEHICULAR FACTOR,99
30589672,2,VEHICULAR FACTOR,99
30589672,1,VEHICULAR FACTOR,99
30587312,2,VEHICULAR FACTOR,99
30587312,1,VEHICULAR FACTOR,99
30586292,2,VEHICULAR FACTOR,99
30586292,1,VEHICULAR FACTOR,99
30586013,2,VEHICULAR FACTOR,99
30586013,1,VEHICULAR FACTOR,99
30582919,2,VEHICULAR FACTOR,99
30582919,1,VEHICULAR FACTOR,99
30582917,6,VEHICULAR FACTOR,99
30582917,5,VEHICULAR FACTOR,99
30582917,4,VEHICULAR FACTOR,99
30582917,3,VEHICULAR FACTOR,99
30582917,2,VEHICULAR FACTOR,99
30582909,2,VEHICULAR FACTOR,99
30582909,1,VEHICULAR FACTOR,99
30580871,2,VEHICULAR FACTOR,99
30580871,1,VEHICULAR FACTOR,99
30577665,2,VEHICULAR FACTOR,99
30577665,1,VEHICULAR FACTOR,99
30575383,2,VEHICULAR FACTOR,99
30575383,1,VEHICULAR FACTOR,99
30574768,2,VEHICULAR FACTOR,99
30571027,2,VEHICULAR FACTOR,99
30574768,1,VEHICULAR FACTOR,99
30571027,1,VEHICULAR FACTOR,99
30567775,2,VEHICULAR FACTOR,99
30567775,1,VEHICULAR FACTOR,99
30566932,2,VEHICULAR FACTOR,99
30566932,1,VEHICULAR FACTOR,99
30566569,2,VEHICULAR FACTOR,99
30566569,1,VEHICULAR FACTOR,99
30560914,1,VEHICULAR FACTOR,99
30551881,2,VEHICULAR FACTOR,99
30551881,1,VEHICULAR FACTOR,99
30550983,2,VEHICULAR FACTOR,99
30550983,1,VEHICULAR FACTOR,99
30549435,1,VEHICULAR FACTOR,99
30545594,2,VEHICULAR FACTOR,99
30545594,1,VEHICULAR FACTOR,99
30544474,2,VEHICULAR FACTOR,99
30544474,1,VEHICULAR FACTOR,99
30542775,2,VEHICULAR FACTOR,99
30541431,3,VEHICULAR FACTOR,99
30541431,2,VEHICULAR FACTOR,99
30541431,1,VEHICULAR FACTOR,1
30541430,2,VEHICULAR FACTOR,99
30541430,1,VEHICULAR FACTOR,99
30539402,1,VEHICULAR FACTOR,99
30536572,2,VEHICULAR FACTOR,99
30536572,1,VEHICULAR FACTOR,99
30534533,2,VEHICULAR FACTOR,99
30534533,1,VEHICULAR FACTOR,99
30534531,1,VEHICULAR FACTOR,99
30533793,2,VEHICULAR FACTOR,99
30527186,2,VEHICULAR FACTOR,99
30533793,1,VEHICULAR FACTOR,99
30527186,1,VEHICULAR FACTOR,99
30526462,2,VEHICULAR FACTOR,99
30526462,1,VEHICULAR FACTOR,99
30520867,2,VEHICULAR FACTOR,99
30520867,1,VEHICULAR FACTOR,99
30519641,2,VEHICULAR FACTOR,99
30519641,1,VEHICULAR FACTOR,99
30513005,3,VEHICULAR FACTOR,99
30513005,2,VEHICULAR FACTOR,99
30512991,2,VEHICULAR FACTOR,99
30513005,1,VEHICULAR FACTOR,99
30512991,1,VEHICULAR FACTOR,99
30509764,2,VEHICULAR FACTOR,99
30509764,1,VEHICULAR FACTOR,99
30507506,2,VEHICULAR FACTOR,99
30507506,1,VEHICULAR FACTOR,99
30507424,2,VEHICULAR FACTOR,99
30507424,1,VEHICULAR FACTOR,99
30507171,3,VEHICULAR FACTOR,99
30507171,2,VEHICULAR FACTOR,99
30507171,1,VEHICULAR FACTOR,99
30506701,1,VEHICULAR FACTOR,99
30504100,1,VEHICULAR FACTOR,99
30497003,2,VEHICULAR FACTOR,99
30497003,1,VEHICULAR FACTOR,99
30491617,2,VEHICULAR FACTOR,99
30491617,1,VEHICULAR FACTOR,99
30491616,2,VEHICULAR FACTOR,99
30491616,1,VEHICULAR FACTOR,99
30482368,1,VEHICULAR FACTOR,99
30480837,2,VEHICULAR FACTOR,99
30480837,1,VEHICULAR FACTOR,99
30478816,2,VEHICULAR FACTOR,99
30478816,1,VEHICULAR FACTOR,99
30478157,2,VEHICULAR FACTOR,99
30478157,1,VEHICULAR FACTOR,99
30468824,1,VEHICULAR FACTOR,99
30462131,2,VEHICULAR FACTOR,99
30461376,1,VEHICULAR FACTOR,99
30462131,1,VEHICULAR FACTOR,99
30457129,2,VEHICULAR FACTOR,99
30457129,1,VEHICULAR FACTOR,99
30453871,2,VEHICULAR FACTOR,99
30453871,1,VEHICULAR FACTOR,99
30452053,2,VEHICULAR FACTOR,99
30451943,2,VEHICULAR FACTOR,99
30451943,1,VEHICULAR FACTOR,99
30451483,3,VEHICULAR FACTOR,99
30451483,2,VEHICULAR FACTOR,99
30445301,2,VEHICULAR FACTOR,99
30451483,1,VEHICULAR FACTOR,99
30445301,1,VEHICULAR FACTOR,99
30445175,2,VEHICULAR FACTOR,99
30445175,1,VEHICULAR FACTOR,99
30443123,2,VEHICULAR FACTOR,99
30443123,1,VEHICULAR FACTOR,99
30443081,2,VEHICULAR FACTOR,99
30443081,1,VEHICULAR FACTOR,99
30442234,2,VEHICULAR FACTOR,99
30442234,1,VEHICULAR FACTOR,99
30431958,2,VEHICULAR FACTOR,99
30431958,1,VEHICULAR FACTOR,99
30431724,2,VEHICULAR FACTOR,99
30431724,1,VEHICULAR FACTOR,99
30430570,1,VEHICULAR FACTOR,99
30421610,2,VEHICULAR FACTOR,99
30421610,1,VEHICULAR FACTOR,99
30418546,2,VEHICULAR FACTOR,99
30418546,1,VEHICULAR FACTOR,11
30414506,2,VEHICULAR FACTOR,99
30414506,1,VEHICULAR FACTOR,99
30412479,2,VEHICULAR FACTOR,99
30412479,1,VEHICULAR FACTOR,99
30411641,7,VEHICULAR FACTOR,99
30411641,6,VEHICULAR FACTOR,99
30411641,5,VEHICULAR FACTOR,99
30411641,4,VEHICULAR FACTOR,99
30411641,3,VEHICULAR FACTOR,99
30411641,2,VEHICULAR FACTOR,99
30411641,1,VEHICULAR FACTOR,99
30411426,2,VEHICULAR FACTOR,99
30411426,1,VEHICULAR FACTOR,99
30411060,1,VEHICULAR FACTOR,99
30409364,3,VEHICULAR FACTOR,99
30409364,2,VEHICULAR FACTOR,99
30409364,1,VEHICULAR FACTOR,99
30408269,2,VEHICULAR FACTOR,99
30408269,1,VEHICULAR FACTOR,99
30408222,2,VEHICULAR FACTOR,99
30408222,1,VEHICULAR FACTOR,99
30407436,1,VEHICULAR FACTOR,3
30375903,2,VEHICULAR FACTOR,99
30375903,1,VEHICULAR FACTOR,99
30371401,2,VEHICULAR FACTOR,99
30371401,1,VEHICULAR FACTOR,99
30371400,2,VEHICULAR FACTOR,99
30370434,2,VEHICULAR FACTOR,99
30371400,1,VEHICULAR FACTOR,99
30370434,1,VEHICULAR FACTOR,99
30358819,2,VEHICULAR FACTOR,99
30586231,2,ENVIRON FACTOR,2
30586231,3,ENVIRON FACTOR,2
30586231,4,ENVIRON FACTOR,2
30589903,1,ENVIRON FACTOR,2
30589903,2,ENVIRON FACTOR,2
30591147,1,ENVIRON FACTOR,2
30591147,2,ENVIRON FACTOR,2
30591739,1,ENVIRON FACTOR,2
30591739,2,ENVIRON FACTOR,99
30594564,1,ENVIRON FACTOR,2
30594564,2,ENVIRON FACTOR,2
30595735,1,ENVIRON FACTOR,99
30595735,2,ENVIRON FACTOR,17
30595735,2,ENVIRON FACTOR,2
30596869,1,ENVIRON FACTOR,2
30598263,1,ENVIRON FACTOR,2
30598263,2,ENVIRON FACTOR,2
30599055,1,ENVIRON FACTOR,2
30599055,2,ENVIRON FACTOR,2
30600831,1,ENVIRON FACTOR,2
30600831,2,ENVIRON FACTOR,99
30605330,1,ENVIRON FACTOR,2
30605330,2,ENVIRON FACTOR,2
30605330,3,ENVIRON FACTOR,2
30605330,4,ENVIRON FACTOR,2
30605735,1,ENVIRON FACTOR,2
30605735,2,ENVIRON FACTOR,2
30607499,1,ENVIRON FACTOR,2
30611132,1,ENVIRON FACTOR,2
30611132,2,ENVIRON FACTOR,99
30612654,1,ENVIRON FACTOR,2
30612654,2,ENVIRON FACTOR,99
30612761,1,ENVIRON FACTOR,2
30612761,2,ENVIRON FACTOR,2
30612807,1,ENVIRON FACTOR,2
30612807,2,ENVIRON FACTOR,99
30613746,1,ENVIRON FACTOR,2
30616237,1,ENVIRON FACTOR,17
30616237,1,ENVIRON FACTOR,2
30672321,2,ENVIRON FACTOR,99
30682138,1,ENVIRON FACTOR,2
30684391,1,ENVIRON FACTOR,2
30684391,2,ENVIRON FACTOR,2
30684391,3,ENVIRON FACTOR,2
30689907,1,ENVIRON FACTOR,2
30696678,1,ENVIRON FACTOR,2
30696678,2,ENVIRON FACTOR,99
30697582,1,ENVIRON FACTOR,2
30697582,2,ENVIRON FACTOR,99
30698823,1,ENVIRON FACTOR,2
30698823,2,ENVIRON FACTOR,2
30698935,1,ENVIRON FACTOR,2
30698935,2,ENVIRON FACTOR,16
30699488,1,ENVIRON FACTOR,2
30699488,2,ENVIRON FACTOR,2
30699491,1,ENVIRON FACTOR,2
30699491,2,ENVIRON FACTOR,2
30699497,1,ENVIRON FACTOR,2
30699497,2,ENVIRON FACTOR,2
30702090,1,ENVIRON FACTOR,2
30702090,2,ENVIRON FACTOR,2
30702239,1,ENVIRON FACTOR,2
30702239,2,ENVIRON FACTOR,2
30703899,1,ENVIRON FACTOR,2
30703899,2,ENVIRON FACTOR,16
30706762,1,ENVIRON FACTOR,2
30706762,2,ENVIRON FACTOR,99
30710934,1,ENVIRON FACTOR,2
30710934,2,ENVIRON FACTOR,99
30712291,1,ENVIRON FACTOR,2
30712291,2,ENVIRON FACTOR,2
30712921,1,ENVIRON FACTOR,2
30712921,2,ENVIRON FACTOR,2
30716707,1,ENVIRON FACTOR,2
30726171,1,ENVIRON FACTOR,2
30726171,2,ENVIRON FACTOR,2
30726401,1,ENVIRON FACTOR,17
30726401,1,ENVIRON FACTOR,2
30726401,2,ENVIRON FACTOR,17
30726401,2,ENVIRON FACTOR,2
30726401,3,ENVIRON FACTOR,17
30726401,3,ENVIRON FACTOR,2
30726476,1,ENVIRON FACTOR,2
30726476,2,ENVIRON FACTOR,2
30732276,1,ENVIRON FACTOR,2
30732276,2,ENVIRON FACTOR,99
30733349,1,ENVIRON FACTOR,2
30733349,2,ENVIRON FACTOR,2
30734207,1,ENVIRON FACTOR,2
30734207,2,ENVIRON FACTOR,99
30734266,1,ENVIRON FACTOR,2
30734266,1,ENVIRON FACTOR,9
30734266,2,ENVIRON FACTOR,2
30734266,2,ENVIRON FACTOR,9
30736251,1,ENVIRON FACTOR,2
30736251,2,ENVIRON FACTOR,2
30743157,1,ENVIRON FACTOR,2
30743157,2,ENVIRON FACTOR,2
30749781,1,ENVIRON FACTOR,2
30749781,2,ENVIRON FACTOR,2
30750603,1,ENVIRON FACTOR,2
30750603,2,ENVIRON FACTOR,2
30750603,3,ENVIRON FACTOR,2
30755804,1,ENVIRON FACTOR,17
30755804,1,ENVIRON FACTOR,2
30755804,2,ENVIRON FACTOR,17
30755804,2,ENVIRON FACTOR,2
30755804,3,ENVIRON FACTOR,17
30755804,3,ENVIRON FACTOR,2
30756099,1,ENVIRON FACTOR,2
30759034,1,ENVIRON FACTOR,2
30759034,2,ENVIRON FACTOR,2
30761452,1,ENVIRON FACTOR,2
30761452,2,ENVIRON FACTOR,2
30762381,1,ENVIRON FACTOR,2
30762381,2,ENVIRON FACTOR,2
30763283,1,ENVIRON FACTOR,2
30769242,1,ENVIRON FACTOR,2
30769978,1,ENVIRON FACTOR,2
30358819,1,VEHICULAR FACTOR,99
30358511,2,VEHICULAR FACTOR,99
30358511,1,VEHICULAR FACTOR,99
30355792,2,VEHICULAR FACTOR,99
30355792,1,VEHICULAR FACTOR,99
30355502,1,VEHICULAR FACTOR,99
30352284,2,VEHICULAR FACTOR,99
30352284,1,VEHICULAR FACTOR,99
30349318,2,VEHICULAR FACTOR,99
30349318,1,VEHICULAR FACTOR,99
30347423,1,VEHICULAR FACTOR,99
30344419,1,VEHICULAR FACTOR,99
30337858,2,VEHICULAR FACTOR,99
30337858,1,VEHICULAR FACTOR,99
30333862,2,VEHICULAR FACTOR,99
30333729,2,VEHICULAR FACTOR,99
30333862,1,VEHICULAR FACTOR,99
30333729,1,VEHICULAR FACTOR,99
30329245,2,VEHICULAR FACTOR,99
30329245,1,VEHICULAR FACTOR,99
30327251,2,VEHICULAR FACTOR,99
30327251,1,VEHICULAR FACTOR,99
30322406,2,VEHICULAR FACTOR,99
30322406,1,VEHICULAR FACTOR,99
30319010,2,VEHICULAR FACTOR,99
30319010,1,VEHICULAR FACTOR,99
30315144,2,VEHICULAR FACTOR,99
30315144,1,VEHICULAR FACTOR,99
30315050,4,VEHICULAR FACTOR,99
30315050,3,VEHICULAR FACTOR,99
30315050,2,VEHICULAR FACTOR,99
30314857,1,VEHICULAR FACTOR,99
30315050,1,VEHICULAR FACTOR,97
30311293,1,VEHICULAR FACTOR,99
30310749,2,VEHICULAR FACTOR,99
30310749,1,VEHICULAR FACTOR,99
30305089,2,VEHICULAR FACTOR,99
30305089,1,VEHICULAR FACTOR,99
30292262,1,VEHICULAR FACTOR,99
30289650,2,VEHICULAR FACTOR,99
30289650,1,VEHICULAR FACTOR,99
30289648,1,VEHICULAR FACTOR,99
30288029,2,VEHICULAR FACTOR,99
30288029,1,VEHICULAR FACTOR,99
30288028,3,VEHICULAR FACTOR,99
30288028,2,VEHICULAR FACTOR,99
30288028,1,VEHICULAR FACTOR,99
30287390,2,VEHICULAR FACTOR,99
30287390,1,VEHICULAR FACTOR,99
30284930,2,VEHICULAR FACTOR,99
30284930,1,VEHICULAR FACTOR,1
30279079,2,VEHICULAR FACTOR,99
30279079,1,VEHICULAR FACTOR,99
30279038,2,VEHICULAR FACTOR,99
30279038,1,VEHICULAR FACTOR,99
30275773,2,VEHICULAR FACTOR,99
30273431,2,VEHICULAR FACTOR,99
30275773,1,VEHICULAR FACTOR,99
30273431,1,VEHICULAR FACTOR,99
33269749,2,VEHICULAR FACTOR,99
30268334,2,VEHICULAR FACTOR,99
33269749,1,VEHICULAR FACTOR,99
31666735,1,VEHICULAR FACTOR,99
31538417,2,VEHICULAR FACTOR,97
31538417,1,VEHICULAR FACTOR,99
31311699,2,VEHICULAR FACTOR,99
31311699,1,VEHICULAR FACTOR,99
30965865,2,VEHICULAR FACTOR,99
30965865,1,VEHICULAR FACTOR,99
30964992,2,VEHICULAR FACTOR,99
30964992,1,VEHICULAR FACTOR,99
30960089,3,VEHICULAR FACTOR,99
30960089,2,VEHICULAR FACTOR,99
30960089,1,VEHICULAR FACTOR,99
30959873,2,VEHICULAR FACTOR,99
30959873,1,VEHICULAR FACTOR,99
30956301,2,VEHICULAR FACTOR,99
30956301,1,VEHICULAR FACTOR,99
30951006,2,VEHICULAR FACTOR,99
30951006,1,VEHICULAR FACTOR,99
30942094,2,VEHICULAR FACTOR,99
30942094,1,VEHICULAR FACTOR,99
30942093,1,VEHICULAR FACTOR,99
30911570,2,VEHICULAR FACTOR,99
30911570,1,VEHICULAR FACTOR,99
30910220,2,VEHICULAR FACTOR,99
30910220,1,VEHICULAR FACTOR,99
30904922,4,VEHICULAR FACTOR,99
30904922,3,VEHICULAR FACTOR,99
30904922,2,VEHICULAR FACTOR,99
30904922,1,VEHICULAR FACTOR,99
30892927,1,VEHICULAR FACTOR,99
30885802,3,VEHICULAR FACTOR,99
30885802,2,VEHICULAR FACTOR,99
30885802,1,VEHICULAR FACTOR,99
30875659,2,VEHICULAR FACTOR,99
30875659,1,VEHICULAR FACTOR,99
30872584,2,VEHICULAR FACTOR,99
30872584,1,VEHICULAR FACTOR,99
30864495,2,VEHICULAR FACTOR,99
30864495,1,VEHICULAR FACTOR,99
30862561,2,VEHICULAR FACTOR,99
30862561,1,VEHICULAR FACTOR,99
30854723,1,VEHICULAR FACTOR,99
30841159,2,VEHICULAR FACTOR,99
30841159,1,VEHICULAR FACTOR,99
30837611,2,VEHICULAR FACTOR,99
30837611,1,VEHICULAR FACTOR,99
30832953,2,VEHICULAR FACTOR,99
30832953,1,VEHICULAR FACTOR,99
30827482,2,VEHICULAR FACTOR,99
30827482,1,VEHICULAR FACTOR,99
30824245,2,VEHICULAR FACTOR,99
30824245,1,VEHICULAR FACTOR,99
30823657,2,VEHICULAR FACTOR,99
30823657,1,VEHICULAR FACTOR,99
30814134,2,VEHICULAR FACTOR,99
30814134,1,VEHICULAR FACTOR,99
30814068,2,VEHICULAR FACTOR,99
30814068,1,VEHICULAR FACTOR,99
30813681,2,VEHICULAR FACTOR,99
30813681,1,VEHICULAR FACTOR,99
30813357,1,VEHICULAR FACTOR,99
30813355,1,VEHICULAR FACTOR,99
30813352,2,VEHICULAR FACTOR,99
30811405,2,VEHICULAR FACTOR,99
30813352,1,VEHICULAR FACTOR,99
30811405,1,VEHICULAR FACTOR,99
30809857,2,VEHICULAR FACTOR,99
30809857,1,VEHICULAR FACTOR,99
30807943,2,VEHICULAR FACTOR,99
30807943,1,VEHICULAR FACTOR,99
30806530,1,VEHICULAR FACTOR,99
30804919,2,VEHICULAR FACTOR,99
30804919,1,VEHICULAR FACTOR,99
30803907,2,VEHICULAR FACTOR,99
30803907,1,VEHICULAR FACTOR,99
30800368,2,VEHICULAR FACTOR,99
30800368,1,VEHICULAR FACTOR,99
30799726,2,VEHICULAR FACTOR,99
30799726,1,VEHICULAR FACTOR,99
30796579,2,VEHICULAR FACTOR,99
30796579,1,VEHICULAR FACTOR,99
30794971,2,VEHICULAR FACTOR,99
30794971,1,VEHICULAR FACTOR,99
30794090,2,VEHICULAR FACTOR,99
30794090,1,VEHICULAR FACTOR,99
30789728,2,VEHICULAR FACTOR,99
30784737,1,VEHICULAR FACTOR,99
30774993,2,VEHICULAR FACTOR,99
30774730,2,VEHICULAR FACTOR,99
30774993,1,VEHICULAR FACTOR,99
30774696,1,VEHICULAR FACTOR,8
30771896,2,VEHICULAR FACTOR,99
30771896,1,VEHICULAR FACTOR,99
30769242,1,VEHICULAR FACTOR,99
30769978,1,VEHICULAR FACTOR,99
30763283,1,VEHICULAR FACTOR,99
30762381,2,VEHICULAR FACTOR,99
30762381,1,VEHICULAR FACTOR,99
30761452,2,VEHICULAR FACTOR,99
30761452,1,VEHICULAR FACTOR,99
30759034,2,VEHICULAR FACTOR,99
30759034,1,VEHICULAR FACTOR,99
30756099,1,VEHICULAR FACTOR,99
30755804,3,VEHICULAR FACTOR,99
30755804,2,VEHICULAR FACTOR,99
30755804,1,VEHICULAR FACTOR,99
30750603,3,VEHICULAR FACTOR,99
30750603,2,VEHICULAR FACTOR,99
30750603,1,VEHICULAR FACTOR,99
30749781,2,VEHICULAR FACTOR,99
30749781,1,VEHICULAR FACTOR,99
30743157,2,VEHICULAR FACTOR,99
30743157,1,VEHICULAR FACTOR,99
30736251,2,VEHICULAR FACTOR,99
30736251,1,VEHICULAR FACTOR,99
30734266,2,VEHICULAR FACTOR,99
30734266,1,VEHICULAR FACTOR,99
30734207,2,VEHICULAR FACTOR,99
30734207,1,VEHICULAR FACTOR,99
30733349,2,VEHICULAR FACTOR,99
30733349,1,VEHICULAR FACTOR,99
30732276,2,VEHICULAR FACTOR,99
30732276,1,VEHICULAR FACTOR,99
30726476,2,VEHICULAR FACTOR,99
30726476,1,VEHICULAR FACTOR,99
30726401,3,VEHICULAR FACTOR,99
30726401,2,VEHICULAR FACTOR,99
30726401,1,VEHICULAR FACTOR,99
30726171,2,VEHICULAR FACTOR,99
30726171,1,VEHICULAR FACTOR,99
30716707,1,VEHICULAR FACTOR,99
30712921,2,VEHICULAR FACTOR,99
30712921,1,VEHICULAR FACTOR,99
30712291,2,VEHICULAR FACTOR,99
30712291,1,VEHICULAR FACTOR,99
30710934,2,VEHICULAR FACTOR,99
30710934,1,VEHICULAR FACTOR,99
30706762,2,VEHICULAR FACTOR,99
30706762,1,VEHICULAR FACTOR,99
30703899,2,VEHICULAR FACTOR,99
30703899,1,VEHICULAR FACTOR,99
30702239,2,VEHICULAR FACTOR,99
30702239,1,VEHICULAR FACTOR,99
30702090,2,VEHICULAR FACTOR,99
30702090,1,VEHICULAR FACTOR,99
30699497,2,VEHICULAR FACTOR,99
30699497,1,VEHICULAR FACTOR,1
30699491,2,VEHICULAR FACTOR,99
30699491,1,VEHICULAR FACTOR,99
30699488,2,VEHICULAR FACTOR,99
30699488,1,VEHICULAR FACTOR,99
30698935,2,VEHICULAR FACTOR,99
30698935,1,VEHICULAR FACTOR,99
30698823,2,VEHICULAR FACTOR,99
30697582,2,VEHICULAR FACTOR,99
30698823,1,VEHICULAR FACTOR,99
30697582,1,VEHICULAR FACTOR,99
30696678,2,VEHICULAR FACTOR,99
30696678,1,VEHICULAR FACTOR,99
30689907,1,VEHICULAR FACTOR,99
30684391,3,VEHICULAR FACTOR,99
30684391,2,VEHICULAR FACTOR,99
30684391,1,VEHICULAR FACTOR,99
30682138,1,VEHICULAR FACTOR,99
30672321,2,VEHICULAR FACTOR,99
30672321,1,VEHICULAR FACTOR,99
30670778,1,VEHICULAR FACTOR,99
30669329,3,VEHICULAR FACTOR,99
30669329,2,VEHICULAR FACTOR,99
30669189,3,VEHICULAR FACTOR,99
30669329,1,VEHICULAR FACTOR,97
30669189,2,VEHICULAR FACTOR,99
30669189,1,VEHICULAR FACTOR,99
30666058,2,VEHICULAR FACTOR,99
30666058,1,VEHICULAR FACTOR,99
30666057,3,VEHICULAR FACTOR,99
30666057,2,VEHICULAR FACTOR,99
30666057,1,VEHICULAR FACTOR,99
30665125,2,VEHICULAR FACTOR,99
30665125,1,VEHICULAR FACTOR,99
30659647,2,VEHICULAR FACTOR,99
30659145,2,VEHICULAR FACTOR,99
30659145,1,VEHICULAR FACTOR,99
30657835,1,VEHICULAR FACTOR,99
30654691,1,VEHICULAR FACTOR,99
30652907,2,VEHICULAR FACTOR,99
30652907,1,VEHICULAR FACTOR,99
30652468,2,VEHICULAR FACTOR,99
30652468,1,VEHICULAR FACTOR,99
30651323,2,VEHICULAR FACTOR,99
30651323,1,VEHICULAR FACTOR,99
30650180,3,VEHICULAR FACTOR,99
30650180,2,VEHICULAR FACTOR,99
30650180,1,VEHICULAR FACTOR,99
30650142,2,VEHICULAR FACTOR,99
30650142,1,VEHICULAR FACTOR,99
30646843,2,VEHICULAR FACTOR,99
30646843,1,VEHICULAR FACTOR,99
30646800,3,VEHICULAR FACTOR,99
30646800,2,VEHICULAR FACTOR,99
30646800,1,VEHICULAR FACTOR,99
30646107,2,VEHICULAR FACTOR,99
30646107,1,VEHICULAR FACTOR,99
30642719,2,VEHICULAR FACTOR,99
30642719,1,VEHICULAR FACTOR,99
30641063,2,VEHICULAR FACTOR,99
30641063,1,VEHICULAR FACTOR,99
30640873,1,VEHICULAR FACTOR,99
30632743,2,VEHICULAR FACTOR,99
30632743,1,VEHICULAR FACTOR,99
30625839,3,VEHICULAR FACTOR,99
30625839,2,VEHICULAR FACTOR,99
30625839,1,VEHICULAR FACTOR,99
30624807,2,VEHICULAR FACTOR,99
30624807,1,VEHICULAR FACTOR,99
30621121,1,VEHICULAR FACTOR,99
30618547,2,VEHICULAR FACTOR,99
30618547,1,VEHICULAR FACTOR,99
30617162,1,VEHICULAR FACTOR,99
30616574,2,VEHICULAR FACTOR,99
30616574,1,VEHICULAR FACTOR,99
30616237,2,VEHICULAR FACTOR,99
30616237,1,VEHICULAR FACTOR,99
30613746,1,VEHICULAR FACTOR,99
30612807,2,VEHICULAR FACTOR,99
30612807,1,VEHICULAR FACTOR,99
30612761,2,VEHICULAR FACTOR,99
30612761,1,VEHICULAR FACTOR,99
30612654,2,VEHICULAR FACTOR,99
30612654,1,VEHICULAR FACTOR,99
30611132,2,VEHICULAR FACTOR,99
30611132,1,VEHICULAR FACTOR,99
30607499,1,VEHICULAR FACTOR,99
30605735,2,VEHICULAR FACTOR,99
30605735,1,VEHICULAR FACTOR,97
30605330,4,VEHICULAR FACTOR,99
30605330,3,VEHICULAR FACTOR,99
30605330,2,VEHICULAR FACTOR,99
30605330,1,VEHICULAR FACTOR,99
30600831,2,VEHICULAR FACTOR,99
30600831,1,VEHICULAR FACTOR,99
30599055,2,VEHICULAR FACTOR,99
30599055,1,VEHICULAR FACTOR,99
30598263,2,VEHICULAR FACTOR,99
30598263,1,VEHICULAR FACTOR,99
30596869,1,VEHICULAR FACTOR,99
30595735,2,VEHICULAR FACTOR,99
30595735,1,VEHICULAR FACTOR,99
30594564,2,VEHICULAR FACTOR,99
30591739,2,VEHICULAR FACTOR,99
30594564,1,VEHICULAR FACTOR,99
30591739,1,VEHICULAR FACTOR,99
30591147,2,VEHICULAR FACTOR,99
30591147,1,VEHICULAR FACTOR,99
30589903,2,VEHICULAR FACTOR,99
30589903,1,VEHICULAR FACTOR,99
30586231,4,VEHICULAR FACTOR,99
30586231,3,VEHICULAR FACTOR,99
30586231,2,VEHICULAR FACTOR,99
30586231,1,VEHICULAR FACTOR,99
30582908,2,VEHICULAR FACTOR,99
30584304,2,VEHICULAR FACTOR,99
30582908,1,VEHICULAR FACTOR,99
30581633,2,VEHICULAR FACTOR,99
30581633,1,VEHICULAR FACTOR,99
30574767,2,VEHICULAR FACTOR,99
30574767,1,VEHICULAR FACTOR,99
30573990,2,VEHICULAR FACTOR,99
30573990,1,VEHICULAR FACTOR,99
30571099,2,VEHICULAR FACTOR,99
30571099,1,VEHICULAR FACTOR,99
30567962,2,VEHICULAR FACTOR,99
30567962,1,VEHICULAR FACTOR,99
30562203,2,VEHICULAR FACTOR,99
30562203,1,VEHICULAR FACTOR,99
30556564,2,VEHICULAR FACTOR,99
30556564,1,VEHICULAR FACTOR,99
30552207,2,VEHICULAR FACTOR,99
30552207,1,VEHICULAR FACTOR,99
30552178,2,VEHICULAR FACTOR,99
30552178,1,VEHICULAR FACTOR,99
30551887,2,VEHICULAR FACTOR,99
30551887,1,VEHICULAR FACTOR,99
30550985,2,VEHICULAR FACTOR,99
30550985,1,VEHICULAR FACTOR,99
30550885,2,VEHICULAR FACTOR,99
30550885,1,VEHICULAR FACTOR,99
30550807,1,VEHICULAR FACTOR,99
30543079,2,VEHICULAR FACTOR,99
30543079,1,VEHICULAR FACTOR,99
30540479,2,VEHICULAR FACTOR,99
30540479,1,VEHICULAR FACTOR,99
30538985,2,VEHICULAR FACTOR,99
30538985,1,VEHICULAR FACTOR,99
30536793,2,VEHICULAR FACTOR,99
30536793,1,VEHICULAR FACTOR,99
30534134,2,VEHICULAR FACTOR,4
30533673,1,VEHICULAR FACTOR,99
30534134,1,VEHICULAR FACTOR,99
30531614,2,VEHICULAR FACTOR,99
30531614,1,VEHICULAR FACTOR,99
30530488,2,VEHICULAR FACTOR,99
30530488,1,VEHICULAR FACTOR,99
30527821,3,VEHICULAR FACTOR,99
30527821,2,VEHICULAR FACTOR,99
30527821,1,VEHICULAR FACTOR,99
30527458,2,VEHICULAR FACTOR,99
30527458,1,VEHICULAR FACTOR,99
30514023,1,VEHICULAR FACTOR,99
30513408,3,VEHICULAR FACTOR,99
30513408,2,VEHICULAR FACTOR,99
30513408,1,VEHICULAR FACTOR,99
30513076,1,VEHICULAR FACTOR,8
30507509,2,VEHICULAR FACTOR,99
30507509,1,VEHICULAR FACTOR,99
30498722,2,VEHICULAR FACTOR,99
30498722,1,VEHICULAR FACTOR,99
30494092,3,VEHICULAR FACTOR,99
30494092,2,VEHICULAR FACTOR,99
30494092,1,VEHICULAR FACTOR,99
30492293,1,VEHICULAR FACTOR,99
30488493,2,VEHICULAR FACTOR,99
30488493,1,VEHICULAR FACTOR,99
30487947,2,VEHICULAR FACTOR,99
30487947,1,VEHICULAR FACTOR,99
30486057,2,VEHICULAR FACTOR,99
30486057,1,VEHICULAR FACTOR,99
30485452,2,VEHICULAR FACTOR,99
